Date,Location,N,Diversity,Divergence
20200226,Hong Kong,2,0.000151425,7.56955e-05
20200226,France,10,0.0002691934400000001,0.00015138971000000002
20200226,Spain,17,0.0003123252617647059,0.00020482501176470583
20200226,Brazil,3,0.0002525513333333333,0.00012621286666666666
20200226,Chile,2,0.00037851,0.000189224
20200226,Italy,5,0.00025746491999999996,0.000181698
20200226,Denmark,6,0.0002927392733333334,0.00017662285000000002
20200226,Australia,3,0.000151498,7.571833333333333e-05
20200226,Norway,8,0.0002568288607142858,0.00017976
20200226,Kuwait,4,0.00023973516666666664,0.000132470275
20200226,Germany,6,0.00029778267999999996,0.00016400301666666669
20200226,Senegal,3,0.00015141866666666667,0.000176638
20200226,Singapore,3,0.000302858,0.000151399
20200226,Ireland,3,5.046753333333334e-05,0.00012616243333333333
20200304,World,487,0.0002614551066831839,0.00015716618685831626
20200304,Netherlands,79,0.0001939147572216852,0.00013032131772151896
20200304,USA,119,0.0002625367152827266,0.00015966902436974803
20200304,Iceland,34,0.00023711090570409962,0.00016252732647058818
20200304,United Kingdom,59,0.00023364115412039769,0.00014498037118644062
20200304,Finland,3,0.0003028213333333333,0.000176614
20200304,Belgium,26,0.00016381307107692406,0.00010773196923076923
20200304,Switzerland,7,0.0004039470476190477,0.0002379625857142857
20200304,Canada,24,0.00023789811086956698,0.00016087667916666668
20200304,Georgia,2,0.000151393,7.56841e-05
20200304,Portugal,21,0.00011824270476190468,0.00018385264761904764
20200304,England,4,0.00017662783333333336,0.00011353125
20200304,Taiwan,3,0.00020183266666666666,0.000176612
20200304,Japan,3,0.0,7.569556666666667e-05
20200304,France,37,0.00024212645165165125,0.00014320291351351344
20200304,Spain,15,0.00026681841619047633,0.00018673852666666662
20200304,Brazil,5,0.0003028791,0.00016654342
20200304,Chile,3,5.0456066666666666e-05,2.5228033333333333e-05
20200304,Australia,17,0.0005330689544117645,0.00029430369411764703
20200304,Senegal,2,0.00136335,0.0006815815000000001
20200304,Vietnam,3,0.0002524956666666667,0.00015143
20200304,Ireland,5,0.00027258647,0.00018166738
20200304,Slovakia,4,0.0003154258333333333,0.00017029675
20200304,Saudi Arabia,3,5.0455666666666665e-05,0.00010090566666666667
20200311,World,707,0.0002624682207004436,0.00015922313776520525
20200311,Netherlands,18,0.00017862531111111115,0.00011354035000000001
20200311,USA,255,0.0002505004599722111,0.00015437427019607857
20200311,Iceland,138,0.00023950650824076914,0.0001612706115942031
20200311,United Kingdom,99,0.0002743409427746878,0.00016442058080808097
20200311,Finland,26,0.00022412558400000115,0.00014266035
20200311,Belgium,17,0.00017151071176470584,0.00012914872352941175
20200311,Canada,41,0.00014271674073170867,0.00012738539512195123
20200311,Georgia,2,0.000151391,0.000151365
20200311,Portugal,13,0.00016506391666666666,0.00019218540000000005
20200311,England,5,0.0,0.000151393
20200311,Taiwan,4,0.000265011,0.00017032957500000002
20200311,Japan,3,0.00030277866666666666,0.00015138166666666666
20200311,France,25,0.00035097465366666674,0.00023624494
20200311,Spain,9,0.0002650704722222221,0.00020189022222222224
20200311,Brazil,8,0.00015680027142857142,0.00015139053750000002
20200311,Congo,8,0.0003082387178571429,0.0001703083875
20200311,Italy,5,0.00030291669000000003,0.0001665555
20200311,Australia,15,0.00026762074476190475,0.00016656452666666667
20200311,New Zealand,2,0.000378569,0.00018923749999999999
20200311,Senegal,7,0.0003822110476190475,0.0002812160142857143
20200311,Hungary,2,0.0,7.57013e-05
20200318,World,268,0.0002436120943400957,0.00015620328619403038
20200318,USA,85,0.00023024375016806944,0.00014783811647058954
20200318,Iceland,32,0.00021950735201612873,0.00016559558749999995
20200318,United Kingdom,72,0.00024155112476525903,0.00016191931944444454
20200318,Belgium,25,0.00023220964666666662,0.00014534276800000007
20200318,Switzerland,3,0.00020185833333333334,0.00017662899999999998
20200318,England,10,0.00020861202222222216,0.0001513885
20200318,Greece,2,0.000302806,0.00015137925
20200318,Luxembourg,4,0.00042910066666666666,0.000227093325
20200318,Malaysia,3,0.00040377833333333336,0.00022709066666666666
20200318,France,9,0.00023970818888888895,0.00015979501111111115
20200318,Brazil,6,0.000232154,0.0001513817
20200318,Congo,8,0.0002840670214285714,0.00017983702500000003
20200318,Italy,2,7.57701e-05,3.784205e-05
20200318,Australia,3,0.00020197066666666666,0.00015141633333333332
20200325,World,9,0.00023132370555555557,0.00013457049999999996
20200325,England,9,0.00023132370555555557,0.00013457049999999996
