id,country,locality,state,subregion,submitted,collected
epi_isl_419224,Hong Kong,,,Asia,20200401,20200213
epi_isl_419222,Hong Kong,,,Asia,20200401,20200211
epi_isl_419221,Hong Kong,,,Asia,20200401,20200211
epi_isl_419219,Hong Kong,,,Asia,20200401,20200210
epi_isl_419217,Hong Kong,,,Asia,20200401,20200210
epi_isl_419216,Hong Kong,,,Asia,20200401,20200210
epi_isl_419215,Hong Kong,,,Asia,20200401,20200210
epi_isl_419214,Hong Kong,,,Asia,20200401,20200210
epi_isl_419188,France,Macon,ARA,Europe,20200401,20200322
epi_isl_419187,France,Macon,ARA,Europe,20200401,20200322
epi_isl_419186,France,Bourg-en-Bresse,ARA,Europe,20200401,20200322
epi_isl_419185,France,Bourg-en-Bresse,ARA,Europe,20200401,20200322
epi_isl_419184,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419183,France,Bourg-en-Bresse,ARA,Europe,20200401,20200322
epi_isl_419182,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419181,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419180,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419179,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419178,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419177,France,Lyon,ARA,Europe,20200401,20200322
epi_isl_419176,France,Macon,ARA,Europe,20200401,20200321
epi_isl_419175,France,Macon,ARA,Europe,20200401,20200321
epi_isl_419174,France,Macon,ARA,Europe,20200401,20200320
epi_isl_419173,France,Lyon,ARA,Europe,20200401,20200321
epi_isl_419172,France,Lyon,ARA,Europe,20200401,20200321
epi_isl_419171,France,Lyon,ARA,Europe,20200401,20200321
epi_isl_419170,France,Lyon,ARA,Europe,20200401,20200321
epi_isl_419169,France,Lyon,ARA,Europe,20200401,20200321
epi_isl_419168,France,Valence,ARA,Europe,20200401,20200317
epi_isl_418991,China,,Hangzhou,Asia,20200401,20200204
epi_isl_418990,China,,Hangzhou,Asia,20200401,20200203
epi_isl_419001,Singapore,,,Asia,20200401,20200302
epi_isl_419000,Singapore,,,Asia,20200401,20200213
epi_isl_418999,Singapore,,,Asia,20200401,20200301
epi_isl_418998,Singapore,,,Asia,20200401,20200214
epi_isl_418997,Singapore,,,Asia,20200401,20200206
epi_isl_418996,Singapore,,,Asia,20200401,20200127
epi_isl_418995,Singapore,,,Asia,20200401,20200228
epi_isl_418994,Singapore,,,Asia,20200401,20200129
epi_isl_418993,Singapore,,,Asia,20200401,20200129
epi_isl_418992,Singapore,,,Asia,20200401,20200210
epi_isl_417420,China,,NanChang,Asia,20200325,20200323
epi_isl_418989,Belgium,,Vorst,Europe,20200331,20200304
epi_isl_418988,Belgium,,Zolder,Europe,20200331,20200304
epi_isl_418987,Belgium,,Eupen,Europe,20200331,20200301
epi_isl_418986,Belgium,,Hoegaarden,Europe,20200331,20200302
epi_isl_418985,Belgium,,Ellezelles,Europe,20200331,20200309
epi_isl_418984,Belgium,,Kaulile,Europe,20200331,20200309
epi_isl_418983,Belgium,,Asse,Europe,20200331,20200309
epi_isl_418982,Belgium,,Oevel,Europe,20200331,20200309
epi_isl_418981,Belgium,,Merelbeke,Europe,20200331,20200306
epi_isl_418548,Ireland,,Dublin,Europe,20200330,20200306
epi_isl_418516,Ireland,,Tipperary,Europe,20200330,20200306
epi_isl_418859,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418858,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418857,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418856,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418855,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418854,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418853,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418852,Canada,,British Columbia,North America,20200331,20200307
epi_isl_418851,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418850,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418849,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418848,Canada,,British Columbia,North America,20200331,20200305
epi_isl_418847,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418846,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418845,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418844,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418843,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418842,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418841,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418840,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418839,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418838,Canada,,British Columbia,North America,20200331,20200312
epi_isl_418837,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418836,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418835,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418834,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418833,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418832,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418831,Canada,,British Columbia,North America,20200331,20200311
epi_isl_418830,Canada,,British Columbia,North America,20200331,20200309
epi_isl_418829,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418828,Canada,,British Columbia,North America,20200331,20200304
epi_isl_418827,Canada,,British Columbia,North America,20200331,20200304
epi_isl_418826,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418825,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418824,Canada,,British Columbia,North America,20200331,20200303
epi_isl_418823,Canada,,British Columbia,North America,20200331,20200309
epi_isl_418822,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418821,Canada,,British Columbia,North America,20200331,20200310
epi_isl_418959,Brazil,,Rio de Janeiro,South America,20200331,20200317
epi_isl_418820,Canada,,British Columbia,North America,20200331,20200309
epi_isl_418819,Canada,,British Columbia,North America,20200331,20200309
epi_isl_418818,Canada,,British Columbia,North America,20200331,20200306
epi_isl_418817,Canada,,British Columbia,North America,20200331,20200313
epi_isl_418980,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418979,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418978,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418977,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418976,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418973,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418970,USA,Nassau County,New York,North America,20200331,20200316
epi_isl_418969,USA,Manhattan,New York,North America,20200331,20200314
epi_isl_418968,USA,Manhattan,New York,North America,20200331,20200315
epi_isl_418972,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418971,USA,Nassau County,New York,North America,20200331,20200316
epi_isl_418975,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418974,USA,Manhattan,New York,North America,20200331,20200317
epi_isl_418967,USA,,Utah,North America,20200331,20200311
epi_isl_418966,USA,,Utah,North America,20200331,20200310
epi_isl_418965,USA,,Utah,North America,20200331,20200311
epi_isl_418964,USA,,Utah,North America,20200331,20200314
epi_isl_418963,USA,,Utah,North America,20200331,20200314
epi_isl_418962,USA,,Utah,North America,20200331,20200313
epi_isl_418961,USA,,Utah,North America,20200331,20200312
epi_isl_418863,Belgium,,Komen,Europe,20200331,20200305
epi_isl_418891,USA,,Washington,North America,20200331,20200324
epi_isl_418877,USA,,Washington,North America,20200331,20200324
epi_isl_418865,USA,Grand Princess Cruise Ship,California,North America,20200331,20200305
epi_isl_417919,Malaysia,,Kuala Lumpur,Asia,20200327,20200314
epi_isl_418861,Spain,,Barcelona,Europe,20200331,20200324
epi_isl_418860,Spain,,Barcelona,Europe,20200331,20200315
epi_isl_418254,USA,Nassau County,New York,North America,20200329,20200315
epi_isl_418815,Hong Kong,,,Asia,20200331,20200209
epi_isl_418816,Canada,,British Columbia,North America,20200331,20200311
epi_isl_413931,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_418280,Switzerland,,Basel,Europe,20200330,20200303
epi_isl_413928,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_413926,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_413925,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_413924,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_418809,Japan,,Tokyo,Asia,20200330,20200201
epi_isl_418808,Australia,Brisbane,Queensland,Oceania,20200331,20200319
epi_isl_413922,USA,Grand Princess cruise ship,California,North America,20200310,20200305
epi_isl_413561,USA,Solano County,California,North America,20200307,20200227
epi_isl_418807,Australia,Brisbane,Queensland,Oceania,20200331,20200319
epi_isl_413559,USA,Solano County,California,North America,20200307,20200227
epi_isl_418814,Canada,,NS,North America,20200331,20200313
epi_isl_418813,Canada,,MB,North America,20200331,20200313
epi_isl_418812,Canada,,MB,North America,20200331,20200312
epi_isl_418811,Canada,,NB,North America,20200331,20200312
epi_isl_418810,Canada,,SK,North America,20200331,20200309
epi_isl_413558,USA,Solano County,California,North America,20200307,20200227
epi_isl_413557,USA,Sonoma County,California,North America,20200307,20200228
epi_isl_417332,USA,San Francisco County,California,North America,20200325,20200314
epi_isl_418806,Belgium,,Beersel,Europe,20200331,20200305
epi_isl_418805,Belgium,,Deinze,Europe,20200331,20200306
epi_isl_418804,Australia,Sunshine Coast,Queensland,Oceania,20200331,20200318
epi_isl_418803,Australia,Sunshine Coast,Queensland,Oceania,20200331,20200318
epi_isl_418802,Australia,Gold Coast,Queensland,Oceania,20200331,20200318
epi_isl_418801,Australia,Brisbane,Queensland,Oceania,20200331,20200314
epi_isl_418799,Australia,Brisbane,Queensland,Oceania,20200331,20200228
epi_isl_418800,Belgium,,Gierle,Europe,20200331,20200310
epi_isl_418798,Belgium,,Chaineux,Europe,20200331,20200305
epi_isl_418797,Belgium,,Kalmthout,Europe,20200331,20200305
epi_isl_418796,Belgium,,Kalmthout,Europe,20200331,20200305
epi_isl_418795,Belgium,,Ganshoren,Europe,20200331,20200306
epi_isl_418794,Belgium,,Nevele,Europe,20200331,20200306
epi_isl_418658,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418647,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418666,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418665,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418662,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418644,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418643,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418642,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418641,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418637,Belgium,,Liège,Europe,20200330,20200319
epi_isl_417958,USA,,Utah,North America,20200327,20200310
epi_isl_417959,USA,,Utah,North America,20200327,20200311
epi_isl_417960,USA,,Utah,North America,20200327,20200312
epi_isl_417964,USA,,Utah,North America,20200327,20200313
epi_isl_417966,USA,,Utah,North America,20200327,20200313
epi_isl_417970,USA,,Utah,North America,20200327,20200316
epi_isl_417971,USA,,Utah,North America,20200327,20200319
epi_isl_417973,USA,,Utah,North America,20200327,20200319
epi_isl_417974,USA,,Utah,North America,20200327,20200319
epi_isl_417976,USA,,Utah,North America,20200327,20200319
epi_isl_418793,Belgium,,Zonhoven,Europe,20200331,20200310
epi_isl_418792,Belgium,,Houthalen-Helchteren,Europe,20200331,20200305
epi_isl_418664,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418663,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418661,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418660,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418625,Belgium,,Liège,Europe,20200330,20200314
epi_isl_418659,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418657,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418656,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418655,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418654,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418653,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418652,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418629,Belgium,,Liège,Europe,20200330,20200317
epi_isl_418651,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418650,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418649,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418648,Belgium,,Liège,Europe,20200330,20200322
epi_isl_418646,Belgium,,Liège,Europe,20200330,20200321
epi_isl_418645,Belgium,,Liège,Europe,20200330,20200321
epi_isl_418640,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418639,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418638,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418636,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418635,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418634,Belgium,,Liège,Europe,20200330,20200319
epi_isl_418633,Belgium,,Liège,Europe,20200330,20200317
epi_isl_418632,Belgium,,Liège,Europe,20200330,20200316
epi_isl_418631,Belgium,,Liège,Europe,20200330,20200314
epi_isl_418630,Belgium,,Liège,Europe,20200330,20200317
epi_isl_418628,Belgium,,Liège,Europe,20200330,20200316
epi_isl_418623,Belgium,,Liège,Europe,20200330,20200314
epi_isl_418627,Belgium,,Liège,Europe,20200330,20200314
epi_isl_418626,Belgium,,Liège,Europe,20200330,20200316
epi_isl_418624,Belgium,,Liège,Europe,20200330,20200315
epi_isl_418791,USA,,Washington,North America,20200330,20200313
epi_isl_418790,USA,,Washington,North America,20200330,20200313
epi_isl_418789,USA,,Washington,North America,20200330,20200313
epi_isl_418788,USA,,Washington,North America,20200330,20200313
epi_isl_418787,USA,,Washington,North America,20200330,20200313
epi_isl_418786,USA,,Washington,North America,20200330,20200313
epi_isl_418785,USA,,Washington,North America,20200330,20200313
epi_isl_418784,USA,,Washington,North America,20200330,20200313
epi_isl_418783,USA,,Washington,North America,20200330,20200313
epi_isl_418782,USA,,Washington,North America,20200330,20200313
epi_isl_418781,USA,,Washington,North America,20200330,20200313
epi_isl_418780,USA,,Washington,North America,20200330,20200313
epi_isl_418779,USA,,Washington,North America,20200330,20200313
epi_isl_418778,USA,,Washington,North America,20200330,20200313
epi_isl_418777,USA,,Washington,North America,20200330,20200313
epi_isl_418776,USA,,Washington,North America,20200330,20200313
epi_isl_418775,USA,,Washington,North America,20200330,20200313
epi_isl_418774,USA,,Washington,North America,20200330,20200313
epi_isl_418773,USA,,Washington,North America,20200330,20200313
epi_isl_418772,USA,,Washington,North America,20200330,20200313
epi_isl_418771,USA,,Washington,North America,20200330,20200313
epi_isl_418770,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418769,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418768,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418767,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418766,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418765,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418764,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418763,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418762,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418761,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418760,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418759,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418758,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418757,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418756,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418755,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418754,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418753,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418752,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418751,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418750,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418749,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418748,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418747,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418746,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418745,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418744,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418743,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418742,United Kingdom,,England,Europe,20200330,20200319
epi_isl_418741,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418740,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418739,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418738,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418737,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418736,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418735,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418734,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418733,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418732,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418731,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418730,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418729,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418728,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418727,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418726,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418725,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418724,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418723,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418722,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418721,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418720,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418719,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418718,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418717,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418716,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418715,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418714,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418713,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418712,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418711,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418710,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418709,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418708,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418707,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418706,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418705,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418704,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418703,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418702,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418701,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418700,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418699,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418698,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418697,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418696,United Kingdom,,England,Europe,20200330,20200318
epi_isl_418695,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418694,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418693,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418692,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418691,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418690,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418689,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418688,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418687,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418686,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418685,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418684,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418683,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418682,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418681,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418680,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418679,United Kingdom,,England,Europe,20200330,20200317
epi_isl_418678,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418677,United Kingdom,,England,Europe,20200330,20200315
epi_isl_418676,United Kingdom,,England,Europe,20200330,20200310
epi_isl_418675,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418674,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418673,United Kingdom,,England,Europe,20200330,20200316
epi_isl_418672,United Kingdom,,England,Europe,20200330,20200315
epi_isl_418671,United Kingdom,,England,Europe,20200330,20200313
epi_isl_418670,United Kingdom,,England,Europe,20200330,20200311
epi_isl_418669,United Kingdom,,England,Europe,20200330,20200311
epi_isl_418668,United Kingdom,,England,Europe,20200330,20200309
epi_isl_418667,United Kingdom,,England,Europe,20200330,20200307
epi_isl_418278,Switzerland,,Basel,Europe,20200330,20200303
epi_isl_418281,Switzerland,,Basel,Europe,20200330,20200304
epi_isl_418433,Switzerland,,Basel,Europe,20200330,20200305
epi_isl_418434,Switzerland,,Basel,Europe,20200330,20200305
epi_isl_418435,Switzerland,,Basel,Europe,20200330,20200305
epi_isl_418436,Switzerland,,Basel,Europe,20200330,20200305
epi_isl_418437,Switzerland,,Basel,Europe,20200330,20200306
epi_isl_418584,Ireland,,Wicklow,Europe,20200330,20200310
epi_isl_418583,Ireland,,Dublin,Europe,20200330,20200310
epi_isl_418582,Ireland,,Louth,Europe,20200330,20200310
epi_isl_418581,Ireland,,Dublin,Europe,20200330,20200308
epi_isl_418580,Ireland,,Cork,Europe,20200330,20200308
epi_isl_418515,China,,Hangzhou,Asia,20200330,20200125
epi_isl_418514,China,Hangzhou,Zhejiang,Asia,20200330,20200125
epi_isl_418442,China,,Hangzhou,Asia,20200330,20200121
epi_isl_418511,China,Hangzhou,Zhejiang,Asia,20200330,20200124
epi_isl_418513,China,,Hangzhou,Asia,20200330,20200125
epi_isl_418512,China,Hangzhou,Zhejiang,Asia,20200330,20200125
epi_isl_418510,China,,Hangzhou,Asia,20200330,20200123
epi_isl_418507,China,Hangzhou,Zhejiang,Asia,20200330,20200121
epi_isl_418508,China,Hangzhou,Zhejiang,Asia,20200330,20200123
epi_isl_418509,China,Hangzhou,Zhejiang,Asia,20200330,20200123
epi_isl_418506,China,,Hangzhou,Asia,20200330,20200121
epi_isl_418504,China,,Hangzhou,Asia,20200330,20200121
epi_isl_418503,China,,Hangzhou,Asia,20200330,20200122
epi_isl_418502,China,,Hangzhou,Asia,20200330,20200122
epi_isl_418441,China,,Hangzhou,Asia,20200330,20200121
epi_isl_418440,Switzerland,,Lucerne,Europe,20200330,20200320
epi_isl_418439,Switzerland,,Basel,Europe,20200330,20200322
epi_isl_418438,Switzerland,,Basel,Europe,20200330,20200322
epi_isl_418244,Spain,,Andalusia,Europe,20200329,20200302
epi_isl_418432,France,Lyon,ARA,Europe,20200330,20200318
epi_isl_418431,France,Lyon,ARA,Europe,20200330,20200318
epi_isl_418430,France,Lyon,ARA,Europe,20200330,20200318
epi_isl_418429,France,Lyon,ARA,Europe,20200330,20200318
epi_isl_418428,France,Vienne,ARA,Europe,20200330,20200317
epi_isl_418427,France,Saint-Priest,ARA,Europe,20200330,20200317
epi_isl_418426,France,Bourg-en-Bresse,ARA,Europe,20200330,20200317
epi_isl_418425,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418424,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418423,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418422,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418421,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418420,France,Lyon,ARA,Europe,20200330,20200317
epi_isl_418419,France,Lyon,ARA,Europe,20200330,20200316
epi_isl_418418,France,Lyon,ARA,Europe,20200330,20200316
epi_isl_418417,France,Valence,ARA,Europe,20200330,20200316
epi_isl_418416,France,Venissieux,ARA,Europe,20200330,20200316
epi_isl_418415,France,Valence,ARA,Europe,20200330,20200315
epi_isl_418414,France,Valence,ARA,Europe,20200330,20200315
epi_isl_418413,France,Macon,ARA,Europe,20200330,20200315
epi_isl_418412,France,Privas,ARA,Europe,20200330,20200315
epi_isl_418411,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418410,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418409,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418408,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418407,Finland,,Helsinki,Europe,20200330,20200314
epi_isl_418406,Finland,,,Europe,20200330,20200314
epi_isl_418405,Finland,,,Europe,20200330,20200314
epi_isl_418404,Finland,,,Europe,20200330,20200314
epi_isl_418403,Finland,,,Europe,20200330,20200314
epi_isl_418402,Finland,,,Europe,20200330,20200314
epi_isl_418401,Finland,,,Europe,20200330,20200314
epi_isl_418400,Finland,,,Europe,20200330,20200313
epi_isl_418399,Finland,,,Europe,20200330,20200313
epi_isl_418398,Finland,,,Europe,20200330,20200313
epi_isl_418397,Finland,,,Europe,20200330,20200313
epi_isl_418396,Finland,,,Europe,20200330,20200313
epi_isl_418395,Finland,,,Europe,20200330,20200313
epi_isl_418394,Finland,,,Europe,20200330,20200313
epi_isl_418393,Finland,,,Europe,20200330,20200313
epi_isl_418392,Finland,,,Europe,20200330,20200313
epi_isl_418391,Finland,,,Europe,20200330,20200313
epi_isl_418390,Finland,,,Europe,20200330,20200313
epi_isl_418389,Finland,,,Europe,20200330,20200313
epi_isl_418388,Finland,,,Europe,20200330,20200313
epi_isl_418387,Finland,,,Europe,20200330,20200313
epi_isl_418386,Finland,,,Europe,20200330,20200313
epi_isl_418385,Finland,,,Europe,20200330,20200313
epi_isl_418384,Canada,,Ontario,North America,20200330,20200101
epi_isl_418383,Canada,,Ontario,North America,20200330,20200101
epi_isl_418382,Canada,,Ontario,North America,20200330,20200101
epi_isl_418381,Canada,,Ontario,North America,20200330,20200101
epi_isl_418380,Canada,,Ontario,North America,20200330,20200101
epi_isl_418379,Canada,,Ontario,North America,20200330,20200313
epi_isl_418378,Canada,,Ontario,North America,20200330,20200313
epi_isl_418377,Canada,,Ontario,North America,20200330,20200313
epi_isl_418376,Canada,,Ontario,North America,20200330,20200312
epi_isl_418375,Canada,,Ontario,North America,20200330,20200312
epi_isl_418374,Canada,,Ontario,North America,20200330,20200311
epi_isl_418373,Canada,,Ontario,North America,20200330,20200314
epi_isl_418372,Canada,,Ontario,North America,20200330,20200312
epi_isl_418371,Canada,,Ontario,North America,20200330,20200307
epi_isl_418370,Canada,,Ontario,North America,20200330,20200311
epi_isl_418369,Canada,,Ontario,North America,20200330,20200310
epi_isl_418368,Canada,,Ontario,North America,20200330,20200312
epi_isl_418367,Canada,,Ontario,North America,20200330,20200312
epi_isl_418366,Canada,,Ontario,North America,20200330,20200305
epi_isl_418365,Canada,,Ontario,North America,20200330,20200310
epi_isl_418364,Canada,,Ontario,North America,20200330,20200313
epi_isl_418363,Canada,,Ontario,North America,20200330,20200311
epi_isl_418362,Canada,,Ontario,North America,20200330,20200310
epi_isl_418361,Canada,,Ontario,North America,20200330,20200312
epi_isl_418360,Canada,,Ontario,North America,20200330,20200311
epi_isl_418359,Canada,,Ontario,North America,20200330,20200312
epi_isl_418358,Canada,,Ontario,North America,20200330,20200312
epi_isl_418357,Canada,,Ontario,North America,20200330,20200312
epi_isl_418356,Canada,,Ontario,North America,20200330,20200312
epi_isl_418355,Canada,,Ontario,North America,20200330,20200308
epi_isl_418354,Canada,,Ontario,North America,20200330,20200315
